grid_position,quali_position,round,year,driver_points_before,driver_position_before,driver_wins_before,driver_age,driver_nationality,constructor_nationality,constructor_position_before,driver_historical_dnf_rate,pit_stops,podium
3.0,3.0,10,1960,0.0,39.0,0.0,29.627397260273973,American,British,5.0,0.8,,0
11.0,11.0,1,1961,15.0,5.0,0.0,30.106849315068494,American,German,3.0,0.8181818181818182,,0
6.0,6.0,2,1961,2.0,5.0,0.0,30.12876712328767,American,German,6.0,0.8333333333333334,,0
10.0,10.0,3,1961,2.0,6.0,0.0,30.202739726027396,American,German,3.0,0.8461538461538461,,0
5.0,5.0,4,1961,3.0,7.0,0.0,30.24109589041096,American,German,5.0,0.7857142857142857,,1
12.0,12.0,5,1961,9.0,6.0,0.0,30.276712328767122,American,German,3.0,0.7333333333333333,,0
7.0,7.0,6,1961,9.0,6.0,0.0,30.336986301369862,American,German,7.0,0.75,,0
12.0,12.0,7,1961,9.0,7.0,0.0,30.432876712328767,American,German,7.0,0.7058823529411765,,1
7.0,7.0,8,1961,15.0,5.0,0.0,30.50958904109589,American,German,6.0,0.6666666666666666,,1
8.0,8.0,1,1962,13.0,7.0,0.0,31.123287671232877,American,German,7.0,0.631578947368421,,0
5.0,5.0,2,1962,0.0,15.0,0.0,31.161643835616438,American,German,5.0,0.65,,0
0.0,0.0,3,1962,0.0,20.0,0.0,31.2,American,British,8.0,0.6666666666666666,,0
6.0,6.0,4,1962,0.0,24.0,0.0,31.257534246575343,American,German,6.0,0.6818181818181818,,1
6.0,6.0,5,1962,9.0,5.0,1.0,31.293150684931508,American,German,6.0,0.6521739130434783,,0
1.0,1.0,6,1962,9.0,6.0,1.0,31.334246575342465,American,German,7.0,0.6666666666666666,,1
7.0,7.0,7,1962,13.0,6.0,1.0,31.44931506849315,American,German,5.0,0.64,,0
4.0,4.0,8,1962,13.0,6.0,1.0,31.506849315068493,American,German,7.0,0.6538461538461539,,0
6.0,6.0,1,1963,19.0,6.0,1.0,32.13972602739726,American,British,12.0,0.6666666666666666,,0
2.0,2.0,2,1963,0.0,13.0,1.0,32.178082191780824,American,British,4.0,0.6785714285714286,,1
14.0,14.0,3,1963,4.0,5.0,1.0,32.21643835616438,American,British,4.0,0.6896551724137931,,1
3.0,3.0,4,1963,10.0,3.0,1.0,32.23561643835617,American,British,7.0,0.7,,0
2.0,2.0,5,1963,12.0,2.0,1.0,32.29041095890411,American,British,5.0,0.6774193548387096,,0
13.0,13.0,6,1963,12.0,5.0,1.0,32.33150684931507,American,British,5.0,0.6875,,0
5.0,5.0,7,1963,12.0,5.0,1.0,32.42739726027397,American,British,5.0,0.696969696969697,,0
6.0,6.0,8,1963,12.0,6.0,1.0,32.50410958904109,American,British,4.0,0.7058823529411765,,0
4.0,4.0,9,1963,12.0,6.0,1.0,32.56164383561644,American,British,3.0,0.7142857142857143,,0
3.0,3.0,10,1963,13.0,7.0,1.0,32.73150684931507,American,British,7.0,0.7222222222222222,,1
5.0,5.0,1,1964,25.0,4.0,1.0,33.0986301369863,American,British,3.0,0.7027027027027027,,0
1.0,1.0,2,1964,0.0,11.0,1.0,33.136986301369866,American,British,5.0,0.7105263157894737,,0
1.0,1.0,3,1964,0.0,15.0,1.0,33.1945205479452,American,British,3.0,0.717948717948718,,0
2.0,2.0,4,1964,1.0,12.0,1.0,33.23287671232877,American,British,3.0,0.725,,1
3.0,3.0,5,1964,10.0,5.0,2.0,33.26849315068493,American,British,4.0,0.7073170731707317,,0
3.0,3.0,6,1964,10.0,6.0,2.0,33.32876712328767,American,British,4.0,0.7142857142857143,,0
4.0,4.0,7,1964,10.0,7.0,2.0,33.38630136986301,American,British,4.0,0.7209302325581395,,0
2.0,2.0,8,1964,10.0,8.0,2.0,33.42465753424658,American,British,4.0,0.7272727272727273,,0
3.0,3.0,9,1964,10.0,9.0,2.0,33.5013698630137,American,British,4.0,0.7333333333333333,,0
2.0,2.0,10,1964,10.0,9.0,2.0,33.558904109589044,American,British,6.0,0.7391304347826086,,1
9.0,9.0,1,1965,4.0,12.0,3.0,33.74520547945205,American,British,9.0,0.723404255319149,,0
5.0,5.0,3,1965,0.0,25.0,3.0,34.19178082191781,American,British,6.0,0.7291666666666666,,0
5.0,5.0,4,1965,0.0,15.0,3.0,34.23013698630137,American,British,4.0,0.7346938775510204,,0
7.0,7.0,5,1965,0.0,15.0,3.0,34.26575342465753,American,British,5.0,0.74,,0
5.0,5.0,6,1965,1.0,11.0,3.0,34.28767123287671,American,British,4.0,0.7450980392156863,,1
5.0,5.0,7,1965,5.0,8.0,3.0,34.326027397260276,American,British,5.0,0.7307692307692307,,1
9.0,9.0,8,1965,9.0,5.0,3.0,34.441095890410956,American,British,4.0,0.7169811320754716,,1
8.0,8.0,9,1965,13.0,5.0,3.0,34.4986301369863,American,British,8.0,0.7037037037037037,,1
2.0,2.0,10,1965,19.0,4.0,3.0,34.556164383561644,American,British,4.0,0.6909090909090909,,1
15.0,15.0,2,1966,13.0,8.0,3.0,35.18904109589041,American,American,16.0,0.6785714285714286,,0
14.0,14.0,3,1966,0.0,11.0,3.0,35.24657534246575,American,American,5.0,0.6842105263157895,,0
3.0,3.0,4,1966,2.0,11.0,3.0,35.28219178082192,American,American,6.0,0.6896551724137931,,0
4.0,4.0,5,1966,2.0,12.0,3.0,35.3041095890411,American,American,6.0,0.6949152542372882,,0
8.0,8.0,6,1966,2.0,12.0,3.0,35.342465753424655,American,American,7.0,0.7,,0
19.0,19.0,7,1966,2.0,11.0,3.0,35.41917808219178,American,American,7.0,0.7049180327868853,,0
14.0,14.0,8,1966,2.0,13.0,3.0,35.49589041095891,American,American,14.0,0.7096774193548387,,0
9.0,9.0,9,1966,2.0,15.0,3.0,35.553424657534244,American,American,8.0,0.7142857142857143,,0
11.0,11.0,1,1967,3.0,21.0,3.0,35.74794520547945,American,American,12.0,0.71875,,0
7.0,7.0,2,1967,0.0,11.0,3.0,36.09041095890411,American,American,14.0,0.7230769230769231,,0
2.0,2.0,3,1967,0.0,18.0,3.0,36.16712328767123,American,American,5.0,0.7272727272727273,,0
2.0,2.0,4,1967,0.0,21.0,3.0,36.205479452054796,American,American,6.0,0.7313432835820896,,1
3.0,3.0,5,1967,9.0,5.0,4.0,36.24383561643835,American,American,6.0,0.7205882352941176,,0
5.0,5.0,6,1967,9.0,7.0,4.0,36.27945205479452,American,American,6.0,0.7246376811594203,,0
4.0,4.0,7,1967,9.0,7.0,4.0,36.33972602739726,American,American,12.0,0.7285714285714285,,0
5.0,5.0,8,1967,9.0,7.0,4.0,36.397260273972606,American,American,12.0,0.7323943661971831,,1
5.0,5.0,9,1967,13.0,6.0,4.0,36.43561643835616,American,American,5.0,0.7361111111111112,,0
3.0,3.0,10,1967,13.0,7.0,4.0,36.49315068493151,American,American,7.0,0.7397260273972602,,0
3.0,3.0,11,1967,13.0,8.0,4.0,36.55068493150685,American,American,5.0,0.7432432432432432,,0
12.0,12.0,1,1968,1.0,24.0,4.0,36.74520547945205,American,American,0.0,0.7466666666666667,,0
16.0,16.0,3,1968,0.0,16.0,4.0,37.14520547945205,American,American,13.0,0.75,,0
12.0,12.0,5,1968,0.0,21.0,4.0,37.221917808219175,American,British,7.0,0.7532467532467533,,0
6.0,6.0,7,1968,0.0,24.0,4.0,37.295890410958904,American,American,13.0,0.7564102564102564,,0
10.0,10.0,8,1968,0.0,24.0,4.0,37.33698630136986,American,American,12.0,0.759493670886076,,0
12.0,12.0,9,1968,0.0,23.0,4.0,37.43287671232877,American,American,13.0,0.75,,0
4.0,4.0,10,1968,0.0,24.0,4.0,37.47123287671233,American,British,4.0,0.7530864197530864,,0
7.0,7.0,11,1968,0.0,24.0,4.0,37.50958904109589,American,British,2.0,0.7560975609756098,,0
5.0,5.0,12,1968,3.0,20.0,4.0,37.586301369863016,American,British,3.0,0.7590361445783133,,0
19.0,19.0,5,1970,0.0,0.0,4.0,39.21643835616438,American,British,2.0,0.7619047619047619,,0
17.0,17.0,6,1970,0.0,31.0,4.0,39.25479452054795,American,British,4.0,0.7647058823529411,,0
11.0,11.0,7,1970,1.0,19.0,4.0,39.29041095890411,American,British,4.0,0.7558139534883721,,0
14.0,14.0,7,1967,0.0,27.0,0.0,32.38082191780822,German,British,13.0,0.0,,0
18.0,18.0,8,1968,0.0,41.0,0.0,33.37808219178082,German,British,13.0,1.0,,0
0.0,0.0,8,1970,0.0,0.0,0.0,35.37260273972603,German,British,2.0,0.5,,0
22.0,22.0,12,1970,0.0,0.0,0.0,33.463013698630135,American,British,4.0,0.0,,0
0.0,0.0,12,1970,0.0,0.0,0.0,32.38082191780822,British,British,6.0,0.0,,0
0.0,0.0,9,1962,0.0,31.0,0.0,41.37534246575343,Rhodesian,British,2.0,0.0,,0
17.0,17.0,10,1963,0.0,52.0,0.0,42.37260273972603,Rhodesian,South African,12.0,1.0,,0
20.0,20.0,1,1965,0.0,33.0,0.0,43.38630136986301,Rhodesian,South African,10.0,1.0,,0
14.0,14.0,1,1967,0.0,32.0,0.0,45.38904109589041,Rhodesian,South African,0.0,1.0,,0
22.0,22.0,1,1968,0.0,20.0,0.0,46.38630136986301,Rhodesian,South African,0.0,1.0,,0
17.0,17.0,1,1969,0.0,0.0,0.0,47.55068493150685,Rhodesian,British,7.0,1.0,,0
20.0,20.0,1,1968,0.0,30.0,0.0,28.723287671232878,South African,British,14.0,0.0,,0
9.0,9.0,1,1969,0.0,0.0,0.0,29.887671232876713,South African,British,5.0,1.0,,0
24.0,24.0,5,1964,2.0,16.0,0.0,24.284931506849315,British,British,2.0,0.0,,0
6.0,6.0,2,1965,0.0,27.0,0.0,25.16986301369863,British,British,10.0,1.0,,0
13.0,13.0,3,1965,0.0,19.0,0.0,25.208219178082192,British,British,10.0,1.0,,0
16.0,16.0,5,1965,0.0,23.0,0.0,25.28219178082192,British,British,9.0,1.0,,0
17.0,17.0,6,1965,0.0,23.0,0.0,25.304109589041097,British,British,9.0,1.0,,0
17.0,17.0,7,1965,0.0,22.0,0.0,25.34246575342466,British,British,8.0,1.0,,0
13.0,13.0,8,1965,0.0,23.0,0.0,25.457534246575342,British,British,8.0,1.0,,0
16.0,16.0,9,1965,1.0,14.0,0.0,25.515068493150686,British,British,8.0,1.0,,0
17.0,17.0,10,1965,1.0,15.0,0.0,25.572602739726026,British,British,6.0,1.0,,0
13.0,13.0,8,1967,6.0,13.0,0.0,27.413698630136988,British,British,2.0,1.0,,0
6.0,6.0,3,1968,3.0,13.0,0.0,28.161643835616438,British,British,3.0,1.0,,1
18.0,18.0,4,1968,6.0,4.0,0.0,28.2,British,British,3.0,0.9090909090909091,,0
15.0,15.0,5,1968,6.0,6.0,0.0,28.23835616438356,British,British,5.0,0.9166666666666666,,0
12.0,12.0,6,1968,6.0,9.0,0.0,28.276712328767122,British,British,5.0,0.9230769230769231,,0
15.0,15.0,7,1968,6.0,9.0,0.0,28.312328767123287,British,British,5.0,0.9285714285714286,,0
20.0,20.0,8,1968,6.0,12.0,0.0,28.353424657534248,British,British,5.0,0.9333333333333333,,0
10.0,10.0,3,1969,0.0,0.0,0.0,29.13972602739726,British,British,3.0,0.9375,,0
15.0,15.0,8,1967,0.0,0.0,0.0,45.895890410958906,Canadian,American,16.0,0.0,,0
17.0,17.0,9,1969,0.0,0.0,0.0,47.964383561643835,Canadian,American,0.0,1.0,,0
19.0,19.0,9,1969,0.0,0.0,0.0,34.18630136986302,Canadian,British,0.0,0.0,,0
11.0,11.0,4,1960,11.0,7.0,0.0,24.273972602739725,British,British,2.0,0.0,,0
10.0,10.0,5,1960,0.0,58.0,0.0,24.30958904109589,British,British,3.0,1.0,,0
10.0,10.0,6,1960,2.0,17.0,0.0,24.34794520547945,British,British,2.0,1.0,,0
8.0,8.0,7,1960,4.0,13.0,0.0,24.383561643835616,British,British,2.0,1.0,,0
8.0,8.0,8,1960,4.0,15.0,0.0,24.46301369863014,British,British,2.0,1.0,,1
5.0,5.0,10,1960,8.0,10.0,0.0,24.731506849315068,British,British,19.0,0.8,,0
3.0,3.0,1,1961,30.0,2.0,0.0,25.21095890410959,British,British,2.0,0.8333333333333334,,0
11.0,11.0,2,1961,0.0,10.0,0.0,25.232876712328768,British,British,2.0,0.8571428571428571,,1
16.0,16.0,3,1961,4.0,5.0,0.0,25.306849315068494,British,British,2.0,0.75,,0
9.0,9.0,4,1961,4.0,5.0,0.0,25.345205479452055,British,British,2.0,0.7777777777777778,,1
8.0,8.0,5,1961,8.0,7.0,0.0,25.38082191780822,British,British,2.0,0.7,,0
8.0,8.0,6,1961,8.0,7.0,0.0,25.44109589041096,British,British,2.0,0.7272727272727273,,0
7.0,7.0,7,1961,11.0,5.0,0.0,25.53698630136986,British,British,2.0,0.6666666666666666,,0
6.0,6.0,8,1961,11.0,6.0,0.0,25.613698630136987,British,British,2.0,0.6923076923076923,,0
3.0,3.0,1,1962,51.0,1.0,0.0,26.22739726027397,British,British,3.0,0.7142857142857143,,0
1.0,1.0,2,1962,0.0,9.0,0.0,26.265753424657536,British,British,2.0,0.7333333333333333,,0
13.0,13.0,3,1962,0.0,14.0,0.0,26.304109589041097,British,British,1.0,0.75,,1
1.0,1.0,4,1962,9.0,3.0,1.0,26.361643835616437,British,British,1.0,0.7058823529411765,,0
1.0,1.0,5,1962,9.0,4.0,1.0,26.397260273972602,British,British,1.0,0.7222222222222222,,1
3.0,3.0,6,1962,18.0,2.0,2.0,26.438356164383563,British,British,1.0,0.6842105263157895,,0
1.0,1.0,7,1962,21.0,2.0,2.0,26.553424657534247,British,British,2.0,0.65,,0
1.0,1.0,8,1962,21.0,3.0,2.0,26.610958904109587,British,British,2.0,0.6666666666666666,,1
1.0,1.0,9,1962,30.0,2.0,3.0,26.838356164383562,British,British,2.0,0.6363636363636364,,0
1.0,1.0,1,1963,32.0,3.0,3.0,27.243835616438357,British,British,2.0,0.6521739130434783,,0
8.0,8.0,2,1963,0.0,8.0,3.0,27.28219178082192,British,British,1.0,0.6666666666666666,,1
1.0,1.0,3,1963,8.0,10.0,4.0,27.32054794520548,British,British,2.0,0.64,,1
1.0,1.0,4,1963,9.0,2.0,5.0,27.339726027397262,British,British,1.0,0.6153846153846154,,1
1.0,1.0,5,1963,27.0,1.0,6.0,27.394520547945206,British,British,1.0,0.5925925925925926,,1
1.0,1.0,6,1963,36.0,1.0,7.0,27.435616438356163,British,British,1.0,0.5714285714285714,,1
3.0,3.0,7,1963,42.0,1.0,7.0,27.53150684931507,British,British,1.0,0.5517241379310345,,1
2.0,2.0,8,1963,51.0,1.0,8.0,27.60821917808219,British,British,4.0,0.5333333333333333,,1
1.0,1.0,9,1963,18.0,1.0,8.0,27.665753424657535,British,British,1.0,0.5483870967741935,,1
1.0,1.0,10,1963,54.0,1.0,9.0,27.835616438356166,British,British,1.0,0.53125,,1
1.0,1.0,1,1964,54.0,1.0,10.0,28.202739726027396,British,British,4.0,0.5151515151515151,,0
2.0,2.0,2,1964,3.0,4.0,10.0,28.24109589041096,British,British,1.0,0.5294117647058824,,1
6.0,6.0,3,1964,12.0,1.0,11.0,28.2986301369863,British,British,1.0,0.5142857142857142,,1
1.0,1.0,4,1964,21.0,1.0,12.0,28.336986301369862,British,British,1.0,0.5,,0
1.0,1.0,5,1964,21.0,1.0,12.0,28.372602739726027,British,British,1.0,0.5135135135135135,,1
2.0,2.0,6,1964,30.0,1.0,13.0,28.432876712328767,British,British,3.0,0.5,,0
3.0,3.0,7,1964,30.0,2.0,13.0,28.49041095890411,British,British,1.0,0.5128205128205128,,0
4.0,4.0,8,1964,30.0,2.0,13.0,28.528767123287672,British,British,3.0,0.525,,0
1.0,1.0,9,1964,30.0,2.0,13.0,28.605479452054794,British,British,3.0,0.5365853658536586,,0
1.0,1.0,9,1964,30.0,2.0,13.0,28.605479452054794,British,British,3.0,0.5476190476190477,,0
1.0,1.0,10,1964,30.0,3.0,13.0,28.663013698630138,British,British,3.0,0.5581395348837209,,0
1.0,1.0,1,1965,16.0,6.0,13.0,28.84931506849315,British,British,16.0,0.5681818181818182,,1
2.0,2.0,3,1965,9.0,2.0,14.0,29.295890410958904,British,British,1.0,0.5555555555555556,,1
1.0,1.0,4,1965,18.0,1.0,15.0,29.334246575342465,British,British,1.0,0.5434782608695652,,1
1.0,1.0,5,1965,27.0,1.0,16.0,29.36986301369863,British,British,1.0,0.5319148936170213,,1
2.0,2.0,6,1965,36.0,1.0,17.0,29.39178082191781,British,British,1.0,0.5208333333333334,,1
1.0,1.0,7,1965,45.0,1.0,18.0,29.43013698630137,British,British,1.0,0.5102040816326531,,1
1.0,1.0,8,1965,54.0,1.0,19.0,29.545205479452054,British,British,1.0,0.5,,0
9.0,9.0,9,1965,54.0,1.0,19.0,29.602739726027398,British,British,1.0,0.5098039215686274,,0
1.0,1.0,10,1965,54.0,1.0,19.0,29.660273972602738,British,British,4.0,0.5192307692307693,,0
1.0,1.0,1,1966,41.0,3.0,19.0,30.235616438356164,British,British,6.0,0.5283018867924528,,0
10.0,10.0,2,1966,0.0,8.0,19.0,30.293150684931508,British,British,8.0,0.5370370370370371,,0
5.0,5.0,4,1966,0.0,17.0,19.0,30.386301369863013,British,British,5.0,0.5454545454545454,,0
3.0,3.0,5,1966,3.0,10.0,19.0,30.40821917808219,British,British,5.0,0.5535714285714286,,1
1.0,1.0,6,1966,7.0,8.0,19.0,30.446575342465753,British,British,5.0,0.5614035087719298,,0
3.0,3.0,7,1966,7.0,8.0,19.0,30.523287671232875,British,British,5.0,0.5689655172413793,,0
2.0,2.0,8,1966,7.0,10.0,19.0,30.6,British,British,5.0,0.576271186440678,,1
2.0,2.0,9,1966,16.0,5.0,20.0,30.65753424657534,British,British,10.0,0.5666666666666667,,0
3.0,3.0,1,1967,9.0,11.0,20.0,30.852054794520548,British,British,0.0,0.5737704918032787,,0
5.0,5.0,2,1967,0.0,16.0,20.0,31.194520547945206,British,British,0.0,0.5806451612903226,,0
8.0,8.0,3,1967,0.0,15.0,20.0,31.27123287671233,British,British,4.0,0.5873015873015873,,1
1.0,1.0,4,1967,9.0,3.0,21.0,31.30958904109589,British,British,5.0,0.578125,,0
4.0,4.0,5,1967,10.0,4.0,21.0,31.34794520547945,British,British,2.0,0.5846153846153846,,0
1.0,1.0,6,1967,10.0,5.0,21.0,31.383561643835616,British,British,3.0,0.5909090909090909,,1
1.0,1.0,7,1967,19.0,2.0,22.0,31.443835616438356,British,British,3.0,0.582089552238806,,0
1.0,1.0,8,1967,19.0,3.0,22.0,31.5013698630137,British,British,1.0,0.5882352941176471,,0
1.0,1.0,9,1967,19.0,4.0,22.0,31.53972602739726,British,British,2.0,0.5942028985507246,,1
2.0,2.0,10,1967,23.0,3.0,22.0,31.5972602739726,British,British,2.0,0.5857142857142857,,1
1.0,1.0,11,1967,32.0,3.0,23.0,31.654794520547945,British,British,2.0,0.5774647887323944,,1
1.0,1.0,1,1968,0.0,0.0,24.0,31.84931506849315,British,British,2.0,0.5694444444444444,,1
9.0,9.0,7,1963,4.0,12.0,0.0,26.706849315068492,British,British,1.0,0.0,,0
13.0,13.0,5,1964,10.0,8.0,0.0,27.54794520547945,British,British,1.0,1.0,,0
17.0,17.0,6,1964,0.0,18.0,0.0,27.60821917808219,British,British,3.0,1.0,,0
8.0,8.0,7,1964,0.0,19.0,0.0,27.665753424657535,British,British,1.0,1.0,,0
8.0,8.0,8,1964,0.0,21.0,0.0,27.704109589041096,British,British,3.0,1.0,,0
1.0,1.0,9,1964,1.0,19.0,0.0,27.78082191780822,British,British,3.0,1.0,,0
5.0,5.0,10,1964,1.0,21.0,0.0,27.838356164383562,British,British,3.0,1.0,,0
4.0,4.0,1,1965,4.0,13.0,0.0,28.024657534246575,British,British,16.0,0.8571428571428571,,0
12.0,12.0,3,1965,3.0,7.0,0.0,28.471232876712328,British,British,1.0,0.75,,0
10.0,10.0,4,1965,3.0,7.0,0.0,28.50958904109589,British,British,1.0,0.7777777777777778,,0
6.0,6.0,5,1965,3.0,7.0,0.0,28.545205479452054,British,British,1.0,0.8,,0
8.0,8.0,6,1965,6.0,7.0,0.0,28.567123287671233,British,British,1.0,0.7272727272727273,,0
6.0,6.0,7,1965,6.0,7.0,0.0,28.605479452054794,British,British,1.0,0.75,,0
8.0,8.0,8,1965,6.0,8.0,0.0,28.720547945205478,British,British,1.0,0.7692307692307693,,0
4.0,4.0,9,1965,6.0,8.0,0.0,28.778082191780822,British,British,1.0,0.7857142857142857,,0
6.0,6.0,10,1965,6.0,9.0,0.0,28.835616438356166,British,British,4.0,0.8,,1
12.0,12.0,1,1966,9.0,10.0,0.0,29.410958904109588,British,British,7.0,0.75,,0
7.0,7.0,2,1966,0.0,11.0,0.0,29.46849315068493,British,British,9.0,0.7647058823529411,,0
10.0,10.0,3,1966,0.0,13.0,0.0,29.526027397260275,British,British,11.0,0.7777777777777778,,0
9.0,9.0,4,1966,0.0,18.0,0.0,29.561643835616437,British,British,7.0,0.7894736842105263,,0
12.0,12.0,5,1966,0.0,21.0,0.0,29.583561643835615,British,British,7.0,0.8,,0
13.0,13.0,6,1966,2.0,13.0,0.0,29.621917808219177,British,British,6.0,0.8095238095238095,,0
14.0,14.0,7,1966,2.0,13.0,0.0,29.698630136986303,British,British,5.0,0.8181818181818182,,0
12.0,12.0,8,1966,4.0,11.0,0.0,29.775342465753425,British,British,5.0,0.8260869565217391,,0
13.0,13.0,1,1967,0.0,41.0,0.0,30.027397260273972,British,British,12.0,0.8333333333333334,,0
12.0,12.0,2,1967,0.0,14.0,0.0,30.36986301369863,British,British,5.0,0.84,,0
12.0,12.0,3,1967,1.0,9.0,0.0,30.446575342465753,British,British,9.0,0.8461538461538461,,0
11.0,11.0,4,1967,1.0,12.0,0.0,30.484931506849314,British,British,10.0,0.8518518518518519,,0
12.0,12.0,5,1967,0.0,33.0,0.0,30.523287671232875,British,British,6.0,0.8571428571428571,,0
11.0,11.0,6,1967,3.0,13.0,0.0,30.55890410958904,British,British,3.0,0.8620689655172413,,0
11.0,11.0,7,1967,3.0,14.0,0.0,30.61917808219178,British,British,5.0,0.8666666666666667,,0
10.0,10.0,8,1967,3.0,14.0,0.0,30.676712328767124,British,British,5.0,0.8709677419354839,,0
12.0,12.0,9,1967,5.0,11.0,0.0,30.715068493150685,British,British,6.0,0.875,,0
13.0,13.0,10,1967,7.0,10.0,0.0,30.77260273972603,British,British,6.0,0.8787878787878788,,0
11.0,11.0,11,1967,7.0,10.0,0.0,30.83013698630137,British,British,6.0,0.8823529411764706,,0
14.0,14.0,1,1968,0.0,0.0,0.0,31.024657534246575,British,British,10.0,0.8857142857142857,,0
0.0,0.0,2,1963,0.0,25.0,0.0,29.660273972602738,Italian,Italian,3.0,0.0,,0
11.0,11.0,3,1963,0.0,26.0,0.0,29.698630136986303,Italian,Italian,4.0,1.0,,0
0.0,0.0,4,1963,1.0,12.0,0.0,29.71780821917808,Italian,Italian,5.0,1.0,,0
16.0,16.0,8,1964,0.0,39.0,0.0,30.90684931506849,Italian,Italian,1.0,1.0,,0
0.0,0.0,10,1965,9.0,10.0,0.0,32.038356164383565,Italian,Italian,2.0,1.0,,0
4.0,4.0,6,1966,1.0,20.0,0.0,32.824657534246576,Italian,Italian,2.0,1.0,,0
2.0,2.0,7,1966,0.0,25.0,0.0,32.9013698630137,Italian,Italian,2.0,1.0,,1
15.0,15.0,3,1967,6.0,16.0,1.0,33.64931506849315,Italian,Italian,5.0,0.8571428571428571,,0
9.0,9.0,4,1967,1.0,13.0,1.0,33.68767123287671,Italian,Italian,4.0,0.875,,0
10.0,10.0,9,1967,1.0,19.0,1.0,33.917808219178085,Italian,American,5.0,0.8888888888888888,,0
15.0,15.0,1,1968,0.0,0.0,1.0,34.227397260273975,Italian,British,4.0,0.9,,0
12.0,12.0,2,1968,0.0,23.0,1.0,34.58904109589041,Italian,British,0.0,0.9090909090909091,,0
15.0,15.0,3,1968,3.0,7.0,1.0,34.62739726027397,Italian,British,3.0,0.9166666666666666,,0
0.0,0.0,1,1959,1.0,24.0,0.0,24.512328767123286,Belgian,British,1.0,0.0,,0
15.0,15.0,5,1960,0.0,44.0,0.0,25.624657534246577,Belgian,British,4.0,1.0,,0
15.0,15.0,6,1960,1.0,20.0,0.0,25.663013698630138,Belgian,British,1.0,1.0,,0
17.0,17.0,7,1960,1.0,21.0,0.0,25.698630136986303,Belgian,British,1.0,1.0,,0
0.0,0.0,1,1961,0.0,24.0,0.0,26.526027397260275,Belgian,British,9.0,1.0,,0
23.0,23.0,3,1961,0.0,23.0,0.0,26.621917808219177,Belgian,British,2.0,1.0,,0
19.0,19.0,4,1961,0.0,26.0,0.0,26.660273972602738,Belgian,British,2.0,1.0,,0
30.0,30.0,5,1961,0.0,29.0,0.0,26.695890410958903,Belgian,British,2.0,1.0,,0
18.0,18.0,3,1962,0.0,33.0,0.0,27.61917808219178,Belgian,British,1.0,1.0,,0
25.0,25.0,6,1962,0.0,20.0,0.0,27.753424657534246,Belgian,Belgian,0.0,1.0,,0
16.0,16.0,2,1963,0.0,28.0,0.0,28.5972602739726,Belgian,British,12.0,1.0,,0
17.0,17.0,3,1965,5.0,17.0,0.0,30.610958904109587,Belgian,British,1.0,1.0,,0
14.0,14.0,3,1968,0.0,0.0,0.0,33.56438356164384,Belgian,British,3.0,1.0,,1
12.0,12.0,4,1968,4.0,8.0,0.0,33.602739726027394,Belgian,British,6.0,1.0,,0
18.0,18.0,5,1968,5.0,8.0,0.0,33.64109589041096,Belgian,British,3.0,1.0,,0
19.0,19.0,8,1968,5.0,14.0,0.0,33.75616438356165,Belgian,British,6.0,1.0,,0
18.0,18.0,10,1968,5.0,16.0,0.0,33.89041095890411,Belgian,British,6.0,1.0,,0
20.0,20.0,11,1968,5.0,16.0,0.0,33.92876712328767,Belgian,British,7.0,1.0,,0
21.0,21.0,12,1968,5.0,16.0,0.0,34.00547945205479,Belgian,British,6.0,1.0,,0
21.0,21.0,7,1967,0.0,34.0,0.0,39.24383561643835,French,French,17.0,0.0,,0
16.0,16.0,6,1968,0.0,0.0,0.0,40.16438356164384,French,Japanese,11.0,1.0,,0
18.0,18.0,7,1968,0.0,0.0,0.0,26.167123287671235,British,British,6.0,0.0,,0
23.0,23.0,7,1967,0.0,28.0,0.0,27.315068493150687,German,British,18.0,0.0,,0
17.0,17.0,8,1968,0.0,0.0,0.0,28.312328767123287,German,British,9.0,1.0,,0
19.0,19.0,5,1964,0.0,18.0,0.0,33.8,Australian,British,12.0,0.0,,0
15.0,15.0,1,1965,0.0,42.0,0.0,34.276712328767125,Australian,British,0.0,1.0,,0
11.0,11.0,2,1965,0.0,12.0,0.0,34.68493150684932,Australian,British,6.0,1.0,,0
19.0,19.0,3,1965,0.0,16.0,0.0,34.723287671232875,Australian,British,6.0,1.0,,0
13.0,13.0,5,1965,0.0,19.0,0.0,34.797260273972604,Australian,British,6.0,1.0,,0
11.0,11.0,6,1965,0.0,14.0,0.0,34.81917808219178,Australian,British,6.0,1.0,,0
18.0,18.0,7,1965,0.0,14.0,0.0,34.85753424657534,Australian,British,6.0,1.0,,0
16.0,16.0,8,1965,0.0,15.0,0.0,34.97260273972603,Australian,British,6.0,1.0,,0
0.0,0.0,9,1968,0.0,0.0,0.0,37.964383561643835,Australian,British,5.0,1.0,,0
19.0,19.0,11,1968,0.0,0.0,0.0,34.64931506849315,American,British,5.0,0.0,,0
11.0,11.0,9,1963,0.0,26.0,0.0,27.854794520547944,Mexican,British,2.0,0.0,,0
14.0,14.0,10,1964,0.0,27.0,0.0,28.852054794520548,Mexican,British,3.0,1.0,,0
17.0,17.0,9,1965,0.0,30.0,0.0,29.791780821917808,Mexican,British,1.0,1.0,,0
9.0,9.0,10,1965,0.0,27.0,0.0,29.84931506849315,Mexican,British,4.0,1.0,,0
